volume,volume weighted,open,close,high,low,time
146868.0,383.7151,383.55,383.63,383.795,383.55,2022-10-25 19:00:00
372272.0,384.8003,384.84,384.61,385.05,384.49,2022-10-25 20:00:00
961.0,383.2574,383.27,383.27,383.29,383.27,2022-10-25 21:00:00
15996.0,381.783,381.9,381.84,381.95,381.5,2022-10-25 22:00:00
484.0,381.1697,381.17,381.18,381.18,381.15,2022-10-25 23:00:00
13007.0,382.1371,382.15,382.26,382.28,381.86,2022-10-26 08:00:00
807.0,381.7905,381.86,381.86,381.86,381.86,2022-10-26 10:00:00
5116.0,382.4891,382.53,382.55,382.55,382.44,2022-10-26 11:00:00
87717.0,382.43,382.48,382.16,383.27,381.8399,2022-10-26 12:00:00
5061.0,381.7332,381.63,381.72,381.75,381.63,2022-10-26 13:00:00
1419439.0,383.3375,381.72,383.48,383.77,381.72,2022-10-26 14:00:00
183494.0,385.377,385.03,385.58,385.67,385.03,2022-10-26 15:00:00
143624.0,386.8717,386.81,386.9083,386.94,386.7601,2022-10-26 16:00:00
248662.0,384.0243,384.33,384.07,384.33,383.78,2022-10-26 17:00:00
133981.0,383.7964,383.7778,383.925,383.94,383.67,2022-10-26 18:00:00
162815.0,382.1312,382.4,381.91,382.4,381.89,2022-10-26 19:00:00
430751.0,383.722,382.06,382.22,382.38,382.02,2022-10-26 20:00:00
4528.0,383.1057,383.17,383.07,383.17,383.07,2022-10-26 21:00:00
12547.0,382.3662,382.55,382.25,382.55,382.25,2022-10-26 22:00:00
6033.0,383.139,383.05,383.3,383.32,383.0,2022-10-26 23:00:00
2930.0,382.8113,382.8,382.75,382.86,382.75,2022-10-27 08:00:00
3515.0,382.9419,383.01,382.93,383.01,382.91,2022-10-27 09:00:00
1276.0,382.1251,382.11,382.13,382.13,382.11,2022-10-27 10:00:00
11729.0,381.9436,381.83,382.06,382.11,381.79,2022-10-27 11:00:00
51888.0,382.0783,381.83,381.5,383.4904,381.43,2022-10-27 12:00:00
33816.0,383.4993,383.54,383.29,383.68,383.2,2022-10-27 13:00:00
197087.0,381.0704,381.195,381.14,381.2301,380.9019,2022-10-27 14:00:00
276945.0,382.1102,382.18,382.06,382.23,382.02,2022-10-27 15:00:00
124083.0,381.3478,381.39,381.63,381.63,381.1,2022-10-27 16:00:00
106446.0,381.5587,381.56,381.575,381.66,381.42,2022-10-27 17:00:00
176624.0,380.8911,380.78,381.0411,381.06,380.75,2022-10-27 18:00:00
256271.0,380.3058,380.13,380.41,380.47,380.07,2022-10-27 19:00:00
528582.0,380.9873,379.95,380.16,380.32,379.79,2022-10-27 20:00:00
12121.0,377.0249,377.25,376.89,377.33,376.89,2022-10-27 21:00:00
11529.0,377.7445,377.8,377.6,377.87,377.6,2022-10-27 22:00:00
2508.0,377.8096,377.9,377.77,377.9,377.77,2022-10-27 23:00:00
13742.0,376.3302,376.33,376.45,376.52,376.22,2022-10-28 08:00:00
186.0,377.1676,377.19,377.19,377.19,377.19,2022-10-28 09:00:00
947.0,377.6099,377.65,377.57,377.65,377.57,2022-10-28 10:00:00
3874.0,377.8491,377.82,377.87,377.89,377.82,2022-10-28 11:00:00
119510.0,378.0338,377.82,377.9,378.58,376.0004,2022-10-28 12:00:00
17231.0,378.7238,378.67,378.64,378.81,378.58,2022-10-28 13:00:00
589695.0,382.9873,382.57,383.21,383.48,382.53,2022-10-28 14:00:00
308188.0,385.8356,385.72,385.87,386.02,385.67,2022-10-28 15:00:00
67342.0,385.7208,385.76,385.63,385.83,385.62,2022-10-28 16:00:00
68241.0,387.1439,387.16,387.1755,387.25,387.04,2022-10-28 17:00:00
196931.0,387.6389,387.52,387.7209,387.78,387.495,2022-10-28 18:00:00
113629.0,388.8498,388.86,388.755,388.91,388.75,2022-10-28 19:00:00
671276.0,389.1064,388.94,389.18,389.31,388.9,2022-10-28 20:00:00
1070.0,390.1199,390.12,390.11,390.12,390.11,2022-10-28 21:00:00
4072.0,389.6998,389.71,389.7,389.71,389.7,2022-10-28 22:00:00
635.0,389.9884,389.99,389.99,389.99,389.99,2022-10-28 23:00:00
28192.0,388.6412,388.8,388.36,389.45,388.35,2022-10-31 08:00:00
906.0,386.8192,386.83,386.74,386.83,386.74,2022-10-31 09:00:00
28021.0,387.5772,387.35,387.84,387.9,387.34,2022-10-31 11:00:00
96920.0,387.682,387.84,387.51,388.25,386.53,2022-10-31 12:00:00
6778.0,386.902,386.94,386.91,387.01,386.81,2022-10-31 13:00:00
251914.0,385.6642,385.48,386.02,386.08,385.32,2022-10-31 14:00:00
119908.0,386.2134,386.12,386.26,386.3,386.04,2022-10-31 15:00:00
192537.0,386.9049,387.09,386.645,387.16,386.63,2022-10-31 16:00:00
132914.0,386.2263,386.25,386.12,386.34,386.07,2022-10-31 17:00:00
153386.0,387.0231,387.07,387.01,387.14,386.96,2022-10-31 18:00:00
239077.0,386.6353,386.87,386.43,386.9,386.405,2022-10-31 19:00:00
794999.0,387.0548,386.22,386.14,386.42,385.94,2022-10-31 20:00:00
7721.0,386.1996,386.37,386.21,386.37,386.19,2022-10-31 21:00:00
14309.0,386.2997,386.26,386.21,386.39,386.2,2022-10-31 22:00:00
804.0,386.5599,386.56,386.56,386.56,386.56,2022-10-31 23:00:00
4404.0,388.4145,388.37,388.56,388.56,388.01,2022-11-01 08:00:00
2686.0,389.0634,389.2,389.09,389.2,389.04,2022-11-01 09:00:00
229.0,389.6019,389.63,389.63,389.63,389.63,2022-11-01 10:00:00
7316.0,389.779,389.86,389.7,389.9,389.7,2022-11-01 11:00:00
71714.0,389.8394,389.5625,390.299,390.32,388.8004,2022-11-01 12:00:00
2070.0,390.3925,390.36,390.4,390.43,390.36,2022-11-01 13:00:00
1348631.0,387.4522,388.12,387.17,388.4,386.69,2022-11-01 14:00:00
255093.0,384.1143,384.01,384.08,384.29,383.79,2022-11-01 15:00:00
141532.0,384.5646,384.5299,384.74,384.76,384.4,2022-11-01 16:00:00
68527.0,384.6859,384.73,384.73,384.75,384.61,2022-11-01 17:00:00
132955.0,385.1296,385.08,385.1,385.2399,385.05,2022-11-01 18:00:00
307715.0,385.269,385.39,385.39,385.43,385.09,2022-11-01 19:00:00
454213.0,384.6129,384.54,384.78,384.89,384.52,2022-11-01 20:00:00
539.0,384.1936,384.2,384.24,384.24,384.14,2022-11-01 21:00:00
24317.0,384.4426,384.22,384.47,384.52,384.22,2022-11-01 22:00:00
433.0,384.6434,384.62,384.62,384.62,384.62,2022-11-01 23:00:00
1124.0,385.0599,385.05,385.12,385.12,385.05,2022-11-02 08:00:00
532.0,385.7885,385.72,385.9,385.9,385.72,2022-11-02 09:00:00
4416.0,384.6227,384.54,384.65,384.69,384.53,2022-11-02 11:00:00
36015.0,384.8794,385.08,385.08,385.9696,384.35,2022-11-02 12:00:00
3279.0,384.0862,384.17,384.04,384.17,384.04,2022-11-02 13:00:00
229575.0,382.6173,382.44,382.72,382.83,382.37,2022-11-02 14:00:00
86241.0,382.8977,382.76,382.95,383.005,382.74,2022-11-02 15:00:00
66978.0,382.6204,382.7,382.5985,382.7,382.56,2022-11-02 16:00:00
107939.0,382.4521,382.48,382.4197,382.51,382.41,2022-11-02 17:00:00
2159817.0,384.2814,383.3281,385.84,385.9,382.09,2022-11-02 18:00:00
516435.0,380.6027,380.515,381.19,381.29,380.0,2022-11-02 19:00:00
629364.0,378.9099,374.87,374.6,374.93,374.4,2022-11-02 20:00:00
3995.0,375.0054,374.93,375.02,375.02,374.93,2022-11-02 21:00:00
21339.0,374.8854,374.84,374.94,374.94,374.8,2022-11-02 22:00:00
3673.0,374.1875,374.22,374.18,374.22,374.17,2022-11-02 23:00:00
36333.0,375.1383,375.05,375.02,375.28,374.95,2022-11-03 08:00:00
321.0,374.599,374.6,374.6,374.6,374.6,2022-11-03 09:00:00
945.0,374.5849,374.62,374.6,374.62,374.6,2022-11-03 10:00:00
4976.0,372.9112,372.94,372.79,372.98,372.79,2022-11-03 11:00:00
75911.0,372.5252,372.76,372.53,374.5004,371.84,2022-11-03 12:00:00
37612.0,371.1332,371.2,371.12,371.24,371.06,2022-11-03 13:00:00
934094.0,369.6471,369.22,369.16,370.46,368.92,2022-11-03 14:00:00
230310.0,373.3319,373.49,373.1,373.53,373.09,2022-11-03 15:00:00
121373.0,371.8277,371.73,371.65,371.97,371.62,2022-11-03 16:00:00
209579.0,373.8633,373.87,374.0011,374.0483,373.78,2022-11-03 17:00:00
109947.0,372.3769,372.27,372.27,372.53,372.23,2022-11-03 18:00:00
115299.0,373.4558,373.5201,373.38,373.6,373.37,2022-11-03 19:00:00
756040.0,371.0206,371.02,371.03,371.22,370.9,2022-11-03 20:00:00
1950.0,370.9744,370.9501,370.98,370.99,370.9501,2022-11-03 21:00:00
30103.0,370.7076,370.65,370.74,370.75,370.55,2022-11-03 22:00:00
3444.0,371.8077,371.76,371.97,371.97,371.5,2022-11-04 08:00:00
6129.0,373.0096,373.0,373.06,373.06,373.0,2022-11-04 09:00:00
6259.0,374.0214,374.17,373.83,374.22,373.83,2022-11-04 11:00:00
73900.0,374.0271,373.92,374.2,374.49,372.1904,2022-11-04 12:00:00
50455.0,375.8142,375.6,376.01,376.01,375.57,2022-11-04 13:00:00
494052.0,375.3167,375.11,375.4183,375.69,375.025,2022-11-04 14:00:00
173843.0,377.0972,376.83,377.38,377.38,376.83,2022-11-04 15:00:00
383337.0,371.3838,370.98,371.3546,371.5899,370.87,2022-11-04 16:00:00
114616.0,371.0326,371.29,371.1,371.3,370.86,2022-11-04 17:00:00
171150.0,370.8318,370.77,370.8,371.0066,370.69,2022-11-04 18:00:00
178726.0,373.8251,373.97,373.63,374.0,373.6,2022-11-04 19:00:00
1214808.0,376.3543,376.34,376.34,376.54,376.26,2022-11-04 20:00:00
3174.0,375.6603,375.63,375.68,375.68,375.5,2022-11-04 21:00:00
315.0,375.8115,375.81,375.81,375.81,375.81,2022-11-04 22:00:00
6728.0,377.0812,375.0,377.32,377.34,375.0,2022-11-07 09:00:00
722.0,377.0849,377.1,377.06,377.11,377.06,2022-11-07 10:00:00
290.0,378.35,378.35,378.35,378.35,378.35,2022-11-07 11:00:00
9668.0,378.2264,378.22,378.25,378.29,378.19,2022-11-07 12:00:00
59228.0,378.1307,378.78,377.71,378.82,377.29,2022-11-07 13:00:00
10832.0,377.5341,377.42,377.48,377.59,377.42,2022-11-07 14:00:00
174485.0,376.1702,376.11,376.26,376.3,376.01,2022-11-07 15:00:00
135453.0,377.541,377.62,377.38,377.72,377.31,2022-11-07 16:00:00
187593.0,376.059,376.21,375.92,376.3286,375.89,2022-11-07 17:00:00
89875.0,377.13,377.0,377.2278,377.26,376.96,2022-11-07 18:00:00
331876.0,378.1042,377.92,378.2381,378.25,377.92,2022-11-07 19:00:00
149378.0,379.4323,379.335,379.475,379.52,379.32,2022-11-07 20:00:00
694470.0,379.9016,379.94,379.84,379.95,379.6,2022-11-07 21:00:00
1324.0,379.5888,379.61,379.7,379.7,379.45,2022-11-07 22:00:00
8642.0,379.6802,379.71,379.6,379.75,379.6,2022-11-07 23:00:00
5365.0,380.055,380.03,380.06,380.06,380.03,2022-11-08 00:00:00
4308.0,379.2625,379.39,379.27,379.73,379.16,2022-11-08 09:00:00
161.0,380.6296,380.64,380.64,380.64,380.64,2022-11-08 10:00:00
6926.0,381.4306,381.43,381.44,381.46,381.4,2022-11-08 12:00:00
40292.0,380.908,381.21,380.97,381.49,379.5004,2022-11-08 13:00:00
2419.0,381.152,381.1101,381.2,381.2,381.1101,2022-11-08 14:00:00
519526.0,380.1428,380.38,380.65,380.74,380.34,2022-11-08 15:00:00
164998.0,382.9273,383.11,382.8,383.12,382.8,2022-11-08 16:00:00
90348.0,384.5381,384.54,384.5804,384.6095,384.44,2022-11-08 17:00:00
53983.0,384.3945,384.48,384.41,384.5075,384.3052,2022-11-08 18:00:00
224139.0,380.9798,380.74,381.08,381.13,380.61,2022-11-08 19:00:00
186400.0,380.6732,380.61,380.835,380.9011,380.52,2022-11-08 20:00:00
1787507.0,381.3425,381.95,381.53,382.0,381.52,2022-11-08 21:00:00
225.0,381.7255,381.73,381.73,381.73,381.73,2022-11-08 22:00:00
22619.0,381.718,381.7,381.58,381.8,381.58,2022-11-08 23:00:00
2120.0,382.4979,382.54,382.48,382.54,382.48,2022-11-09 00:00:00
15412.0,382.1165,382.12,382.13,382.23,382.08,2022-11-09 09:00:00
2640.0,380.3663,380.37,380.25,380.39,380.25,2022-11-09 10:00:00
3392.0,381.4879,381.53,381.41,381.56,381.41,2022-11-09 12:00:00
60310.0,381.2274,381.18,381.58,381.855,380.13,2022-11-09 13:00:00
7808.0,380.0685,379.91,380.21,380.28,379.8996,2022-11-09 14:00:00
321439.0,378.9516,378.71,379.3,379.51,378.46,2022-11-09 15:00:00
234520.0,378.3992,378.25,378.53,378.57,378.1968,2022-11-09 16:00:00
84427.0,379.2087,379.05,379.2354,379.2999,379.001,2022-11-09 17:00:00
99423.0,378.2667,378.52,378.14,378.54,378.13,2022-11-09 18:00:00
269842.0,376.0564,376.14,376.07,376.17,375.93,2022-11-09 19:00:00
169596.0,374.9821,374.82,375.19,375.19,374.68,2022-11-09 20:00:00
1228461.0,377.3777,374.19,374.25,374.26,373.97,2022-11-09 21:00:00
22749.0,374.3885,374.17,374.52,374.52,374.17,2022-11-09 23:00:00
1561.0,374.943,374.88,374.98,374.98,374.88,2022-11-10 09:00:00
268.0,375.2345,375.29,375.29,375.29,375.29,2022-11-10 10:00:00
24966.0,375.2788,375.53,374.68,375.55,374.68,2022-11-10 11:00:00
5699.0,375.1645,375.28,375.29,375.29,375.07,2022-11-10 12:00:00
31964.0,375.1013,375.2,375.2,375.7396,374.76,2022-11-10 13:00:00
77986.0,386.2111,386.37,386.291,386.46,385.97,2022-11-10 14:00:00
616077.0,389.8758,389.78,389.82,390.11,389.63,2022-11-10 15:00:00
352469.0,390.3168,390.44,390.27,390.68,390.07,2022-11-10 16:00:00
162586.0,391.6994,391.87,391.7199,391.875,391.59,2022-11-10 17:00:00
187495.0,389.2653,389.1,389.325,389.42,389.095,2022-11-10 18:00:00
88705.0,391.3056,391.275,391.405,391.44,391.205,2022-11-10 19:00:00
275466.0,392.1385,392.27,392.23,392.27,391.99,2022-11-10 20:00:00
3096369.0,394.6665,394.65,394.47,394.69,394.41,2022-11-10 21:00:00
551.0,395.8024,395.82,395.82,395.82,395.82,2022-11-10 22:00:00
25162.0,395.4464,395.691,395.3,395.76,395.3,2022-11-10 23:00:00
1084.0,395.6452,395.66,395.62,395.66,395.62,2022-11-11 00:00:00
14505.0,397.9443,398.0,397.7,398.11,397.36,2022-11-11 09:00:00
267.0,396.8684,396.89,396.89,396.89,396.89,2022-11-11 10:00:00
714.0,396.1351,396.15,396.13,396.17,396.07,2022-11-11 11:00:00
5035.0,396.4591,396.51,396.31,396.52,396.31,2022-11-11 12:00:00
70478.0,396.3901,396.44,396.44,397.7104,395.78,2022-11-11 13:00:00
6230.0,396.8125,396.84,396.79,396.85,396.76,2022-11-11 14:00:00
1248496.0,394.7226,395.14,395.55,395.79,393.68,2022-11-11 15:00:00
200888.0,396.7002,396.33,396.801,396.88,396.324,2022-11-11 16:00:00
69505.0,395.1093,395.19,395.08,395.26,394.99,2022-11-11 17:00:00
126043.0,396.3763,396.17,396.545,396.55,396.13,2022-11-11 18:00:00
129240.0,398.2187,398.16,398.325,398.33,398.11,2022-11-11 19:00:00
146868.0,399.1254,399.23,398.975,399.28,398.96,2022-11-11 20:00:00
222807.0,398.4377,398.5,398.16,398.7,398.16,2022-11-11 21:00:00
342.0,398.3484,398.42,398.34,398.42,398.28,2022-11-11 22:00:00
1202.0,398.6431,398.77,398.62,398.77,398.61,2022-11-11 23:00:00
467.0,398.5997,398.6,398.6,398.6,398.6,2022-11-12 00:00:00
3063.0,397.7119,398.0,397.58,398.0,397.54,2022-11-14 09:00:00
2157.0,396.5081,396.51,396.49,396.52,396.49,2022-11-14 10:00:00
169.0,396.8925,396.91,396.91,396.91,396.91,2022-11-14 11:00:00
6183.0,396.9654,396.96,397.04,397.04,396.88,2022-11-14 12:00:00
52569.0,397.2049,397.55,397.38,397.59,396.7701,2022-11-14 13:00:00
6661.0,397.2327,397.08,397.27,397.3,397.08,2022-11-14 14:00:00
200654.0,397.4538,397.14,397.74,397.8,397.13,2022-11-14 15:00:00
126192.0,398.3691,398.425,398.22,398.62,398.19,2022-11-14 16:00:00
75300.0,397.8718,397.8899,397.92,398.095,397.63,2022-11-14 17:00:00
133667.0,398.5256,398.62,398.49,398.64,398.39,2022-11-14 18:00:00
187607.0,400.0207,400.1,400.04,400.1799,399.9,2022-11-14 19:00:00
96701.0,398.8896,398.78,398.98,398.98,398.74,2022-11-14 20:00:00
683919.0,396.5349,395.17,395.43,395.7,395.12,2022-11-14 21:00:00
3497.0,395.9204,396.0,395.9,396.0,395.9,2022-11-14 22:00:00
9667.0,396.0474,395.97,396.0,396.1,395.95,2022-11-14 23:00:00
8221.0,395.852,395.85,396.0,396.0,395.81,2022-11-15 00:00:00
4185.0,397.6563,397.67,397.65,397.72,397.63,2022-11-15 09:00:00
422.0,397.7476,397.73,397.79,397.79,397.73,2022-11-15 10:00:00
14289.0,398.0135,397.94,398.08,398.08,397.94,2022-11-15 11:00:00
3663.0,398.0074,398.07,397.93,398.07,397.93,2022-11-15 12:00:00
76298.0,398.5878,398.0,399.13,399.15,397.66,2022-11-15 13:00:00
31969.0,402.2506,402.35,402.2,402.48,402.1,2022-11-15 14:00:00
225201.0,401.7461,401.63,401.95,401.95,401.55,2022-11-15 15:00:00
272795.0,400.1457,400.25,400.0275,400.36,399.92,2022-11-15 16:00:00
96155.0,401.0858,401.2,401.03,401.32,400.91,2022-11-15 17:00:00
100495.0,399.9862,400.0,400.01,400.05,399.85,2022-11-15 18:00:00
416234.0,396.5394,396.475,396.85,396.89,396.2,2022-11-15 19:00:00
179001.0,398.875,398.68,398.98,399.06,398.51,2022-11-15 20:00:00
1567007.0,398.4999,398.58,398.79,398.82,398.44,2022-11-15 21:00:00
1676.0,398.0188,398.01,398.08,398.08,398.01,2022-11-15 22:00:00
14854.0,397.4796,397.79,397.19,397.8,397.16,2022-11-15 23:00:00
3663.0,398.0929,398.07,398.1,398.1,398.07,2022-11-16 00:00:00
6404.0,399.1484,398.52,399.3,399.3,398.52,2022-11-16 09:00:00
139.0,399.1201,399.12,399.12,399.12,399.12,2022-11-16 11:00:00
4596.0,398.2627,398.35,398.2,398.35,398.2,2022-11-16 12:00:00
56899.0,398.4028,398.2498,398.39,399.9604,397.91,2022-11-16 13:00:00
10758.0,397.1428,396.99,397.27,397.28,396.99,2022-11-16 14:00:00
228158.0,396.4943,396.32,396.6417,396.78,396.21,2022-11-16 15:00:00
158633.0,395.6668,395.5,395.8,395.83,395.42,2022-11-16 16:00:00
91130.0,396.4491,396.52,396.4,396.58,396.37,2022-11-16 17:00:00
145667.0,396.4079,396.685,396.47,396.69,396.2,2022-11-16 18:00:00
188893.0,395.1843,395.26,395.195,395.32,395.11,2022-11-16 19:00:00
113354.0,396.1717,396.15,396.23,396.26,396.07,2022-11-16 20:00:00
1294790.0,395.4528,395.54,395.6,395.61,395.39,2022-11-16 21:00:00
775.0,396.01,396.01,396.01,396.01,396.01,2022-11-16 22:00:00
5407.0,396.2835,396.28,396.25,396.33,396.16,2022-11-16 23:00:00
2049.0,396.2637,396.25,396.28,396.38,396.25,2022-11-17 00:00:00
4502.0,396.2817,396.27,396.36,396.36,396.23,2022-11-17 09:00:00
395.0,394.8743,394.9,394.88,394.9,394.88,2022-11-17 10:00:00
11975.0,393.4261,393.26,393.5,393.53,393.25,2022-11-17 11:00:00
15412.0,393.461,393.38,393.51,393.53,393.38,2022-11-17 12:00:00
120456.0,392.3365,393.47,391.7,395.9696,391.55,2022-11-17 13:00:00
49228.0,390.2621,390.36,390.18,390.39,390.18,2022-11-17 14:00:00
283042.0,390.3055,390.33,390.2001,390.51,390.14,2022-11-17 15:00:00
117692.0,390.7222,390.541,390.8,390.84,390.51,2022-11-17 16:00:00
186280.0,393.2964,393.1401,393.361,393.38,393.14,2022-11-17 17:00:00
121642.0,394.412,394.26,394.45,394.5,394.26,2022-11-17 18:00:00
130911.0,394.3016,394.22,394.32,394.4,394.14,2022-11-17 19:00:00
76551.0,393.2607,393.1339,393.3198,393.36,393.13,2022-11-17 20:00:00
2673556.0,394.2332,394.27,394.31,394.39,394.06,2022-11-17 21:00:00
941.0,394.7579,394.7508,394.79,394.79,394.75,2022-11-17 22:00:00
17189.0,395.0065,394.88,394.96,395.16,394.79,2022-11-17 23:00:00
5526.0,394.0663,394.18,394.06,394.18,394.05,2022-11-18 00:00:00
2643.0,394.4738,394.49,394.4,394.54,394.38,2022-11-18 09:00:00
632.0,395.3158,395.36,395.31,395.36,395.31,2022-11-18 10:00:00
9842.0,396.6312,396.64,396.64,396.66,396.59,2022-11-18 12:00:00
59323.0,397.0578,397.32,396.9,397.52,395.81,2022-11-18 13:00:00
15592.0,397.8781,397.8,397.91,397.95,397.8,2022-11-18 14:00:00
240599.0,395.5077,395.82,395.34,395.9899,395.24,2022-11-18 15:00:00
419730.0,394.6047,394.59,394.47,394.76,394.46,2022-11-18 16:00:00
99875.0,395.11,395.12,395.12,395.21,395.0,2022-11-18 17:00:00
75691.0,393.7784,393.83,393.73,393.9,393.67,2022-11-18 18:00:00
132347.0,393.8826,393.8818,393.92,393.9799,393.82,2022-11-18 19:00:00
206125.0,394.8676,394.71,394.9689,394.98,394.64,2022-11-18 20:00:00
1162869.0,396.0271,396.07,395.97,396.21,395.88,2022-11-18 21:00:00
893.0,395.9527,396.04,395.93,396.04,395.9,2022-11-18 22:00:00
285.0,396.0301,396.03,396.03,396.03,396.03,2022-11-19 00:00:00
2586.0,394.3775,394.36,394.41,394.45,394.29,2022-11-21 09:00:00
410.0,394.1308,394.12,394.16,394.16,394.12,2022-11-21 10:00:00
2041.0,394.0119,394.03,394.01,394.04,394.0,2022-11-21 11:00:00
6117.0,394.0174,393.94,394.04,394.06,393.94,2022-11-21 12:00:00
39704.0,394.1046,394.06,394.15,394.3,393.7804,2022-11-21 13:00:00
4897.0,394.8889,394.9,394.77,394.98,394.77,2022-11-21 14:00:00
93375.0,395.3472,395.21,395.51,395.51,395.19,2022-11-21 15:00:00
137193.0,393.7879,393.89,393.86,393.95,393.66,2022-11-21 16:00:00
137209.0,393.3216,393.215,393.54,393.58,393.12,2022-11-21 17:00:00
90002.0,394.0048,393.92,394.0301,394.105,393.9,2022-11-21 18:00:00
156721.0,394.9053,394.74,394.97,394.97,394.73,2022-11-21 19:00:00
74764.0,394.545,394.48,394.56,394.63,394.44,2022-11-21 20:00:00
195089.0,394.6008,394.58,394.62,394.69,394.53,2022-11-21 21:00:00
6986.0,394.5206,394.57,394.59,394.59,394.5,2022-11-21 22:00:00
1530.0,394.5877,394.55,394.62,394.63,394.55,2022-11-21 23:00:00
308.0,394.7336,394.73,394.74,394.74,394.73,2022-11-22 00:00:00
444.0,394.1049,394.2,394.2,394.2,394.2,2022-11-22 09:00:00
3795.0,395.6705,395.67,395.67,395.67,395.67,2022-11-22 10:00:00
218.0,395.4228,395.36,395.48,395.48,395.36,2022-11-22 11:00:00
5053.0,395.0162,395.13,395.05,395.13,394.95,2022-11-22 12:00:00
54705.0,395.6107,395.68,396.06,396.07,394.2496,2022-11-22 13:00:00
22609.0,396.6629,396.69,396.69,396.7,396.64,2022-11-22 14:00:00
284535.0,396.0225,395.91,396.2,396.2,395.7092,2022-11-22 15:00:00
139745.0,397.6225,397.65,397.578,397.73,397.53,2022-11-22 16:00:00
87655.0,397.5296,397.46,397.515,397.58,397.44,2022-11-22 17:00:00
39461.0,397.4782,397.48,397.515,397.53,397.44,2022-11-22 18:00:00
90760.0,398.587,398.53,398.61,398.62,398.53,2022-11-22 19:00:00
79495.0,398.9036,398.91,398.9601,398.985,398.83,2022-11-22 20:00:00
254020.0,399.7647,399.86,399.8,399.91,399.63,2022-11-22 21:00:00
350.0,399.814,399.85,399.79,399.85,399.79,2022-11-22 22:00:00
16311.0,399.9301,399.89,399.89,400.0,399.89,2022-11-22 23:00:00
6779.0,400.0328,399.97,400.06,400.1,399.97,2022-11-23 00:00:00
970.0,400.126,400.07,400.16,400.16,400.07,2022-11-23 09:00:00
314.0,400.8236,400.82,400.82,400.82,400.82,2022-11-23 10:00:00
804.0,400.4403,400.45,400.45,400.45,400.45,2022-11-23 11:00:00
6189.0,400.59,400.66,400.55,400.66,400.55,2022-11-23 12:00:00
51137.0,400.5631,400.61,400.55,400.78,399.9304,2022-11-23 13:00:00
5505.0,399.8281,399.74,399.811,399.89,399.74,2022-11-23 14:00:00
504128.0,401.2176,401.41,401.08,401.7172,400.69,2022-11-23 15:00:00
101684.0,402.1884,402.11,402.2,402.26,402.1,2022-11-23 16:00:00
230590.0,400.3716,400.34,400.43,400.45,400.27,2022-11-23 17:00:00
73818.0,399.6648,399.795,399.66,399.83,399.55,2022-11-23 18:00:00
901358.0,400.695,400.9886,400.25,401.7,400.21,2022-11-23 19:00:00
189542.0,401.9774,402.21,402.016,402.22,401.88,2022-11-23 20:00:00
222466.0,402.3909,402.38,402.42,402.48,402.29,2022-11-23 21:00:00
417.0,402.8274,402.84,402.82,402.84,402.82,2022-11-23 22:00:00
7293.0,402.9302,402.89,402.98,402.98,402.85,2022-11-23 23:00:00
1854.0,403.089,403.05,403.07,403.12,403.05,2022-11-24 00:00:00
3015.0,403.0541,402.97,403.01,403.1,402.97,2022-11-25 09:00:00
1493.0,402.4208,402.46,402.36,402.46,402.36,2022-11-25 10:00:00
561.0,402.8848,402.89,402.86,402.89,402.86,2022-11-25 11:00:00
4432.0,402.7475,402.67,402.74,402.78,402.67,2022-11-25 12:00:00
31810.0,402.9106,402.8399,402.8,403.12,402.7,2022-11-25 13:00:00
2274.0,402.0552,402.07,402.03,402.11,402.03,2022-11-25 14:00:00
73464.0,402.3982,402.44,402.35,402.52,402.28,2022-11-25 15:00:00
44593.0,402.5581,402.62,402.55,402.6884,402.5,2022-11-25 16:00:00
98029.0,402.4611,402.47,402.435,402.5,402.4101,2022-11-25 17:00:00
266844.0,402.3259,402.33,402.33,402.4,402.26,2022-11-25 18:00:00
5659.0,399.89,400.91,399.99,400.91,399.19,2022-11-28 09:00:00
1142.0,398.4969,398.51,398.43,398.53,398.43,2022-11-28 10:00:00
272.0,398.9436,398.95,398.95,398.95,398.95,2022-11-28 11:00:00
4494.0,399.3965,399.33,399.46,399.47,399.32,2022-11-28 12:00:00
37069.0,399.3752,399.42,399.41,399.65,398.4596,2022-11-28 13:00:00
10215.0,399.2755,399.3,399.12,399.31,399.12,2022-11-28 14:00:00
113508.0,399.6932,399.85,399.62,399.85,399.56,2022-11-28 15:00:00
123387.0,398.6979,398.51,398.83,398.86,398.46,2022-11-28 16:00:00
124981.0,398.8508,398.88,398.9,398.94,398.77,2022-11-28 17:00:00
133517.0,397.64,397.65,397.61,397.7666,397.59,2022-11-28 18:00:00
208647.0,396.6189,396.57,396.68,396.76,396.51,2022-11-28 19:00:00
139091.0,395.9567,396.025,396.0899,396.09,395.84,2022-11-28 20:00:00
2271617.0,395.9217,395.93,396.2,396.24,395.91,2022-11-28 21:00:00
2822.0,396.1925,396.25,396.26,396.29,396.16,2022-11-28 23:00:00
3339.0,396.1233,396.13,396.09,396.13,396.09,2022-11-29 00:00:00
4422.0,397.8139,397.75,397.84,398.0,397.7,2022-11-29 09:00:00
300.0,396.8867,396.88,396.9,396.9,396.88,2022-11-29 10:00:00
223.0,397.1147,397.07,397.17,397.17,397.07,2022-11-29 11:00:00
6677.0,397.4003,397.46,397.38,397.47,397.37,2022-11-29 12:00:00
63744.0,397.2477,397.36,397.27,397.46,396.6196,2022-11-29 13:00:00
